en_text,pl_text,bielik_translation_0.0,bielik_translation_0.1,bielik_translation_0.2,bielik_translation_0.3,bielik_translation_0.4,bielik_translation_0.5,bielik_translation_0.6,bielik_translation_0.7,bielik_translation_0.8,bielik_translation_0.9,bielik_translation_1.0,chrf_bielik_translation_0.0,bleu_bielik_translation_0.0,bertscore_bielik_translation_0.0,comet_bielik_translation_0.0,chrf_bielik_translation_0.1,bleu_bielik_translation_0.1,bertscore_bielik_translation_0.1,comet_bielik_translation_0.1,chrf_bielik_translation_0.2,bleu_bielik_translation_0.2,bertscore_bielik_translation_0.2,comet_bielik_translation_0.2,chrf_bielik_translation_0.3,bleu_bielik_translation_0.3,bertscore_bielik_translation_0.3,comet_bielik_translation_0.3,chrf_bielik_translation_0.4,bleu_bielik_translation_0.4,bertscore_bielik_translation_0.4,comet_bielik_translation_0.4,chrf_bielik_translation_0.5,bleu_bielik_translation_0.5,bertscore_bielik_translation_0.5,comet_bielik_translation_0.5,chrf_bielik_translation_0.6,bleu_bielik_translation_0.6,bertscore_bielik_translation_0.6,comet_bielik_translation_0.6,chrf_bielik_translation_0.7,bleu_bielik_translation_0.7,bertscore_bielik_translation_0.7,comet_bielik_translation_0.7,chrf_bielik_translation_0.8,bleu_bielik_translation_0.8,bertscore_bielik_translation_0.8,comet_bielik_translation_0.8,chrf_bielik_translation_0.9,bleu_bielik_translation_0.9,bertscore_bielik_translation_0.9,comet_bielik_translation_0.9,chrf_bielik_translation_1.0,bleu_bielik_translation_1.0,bertscore_bielik_translation_1.0,comet_bielik_translation_1.0
Wouldn't mind a look at your stock.,Chętnie się rozejrzę.,I would happily look around.,I would happily look around.,I would happily look around.,I would happily look around.,I would happily look around.,I would gladly take a look.,I would happily look around.,I would happily look around.,I would gladly take a look around.,I would happily look around.,I would happily look around.,0.21766571754638483,0.036015288308423515,0.7083965539932251,0.6263176798820496,0.21766571754638483,0.036015288308423515,0.7083965539932251,0.6263176798820496,0.21766571754638483,0.036015288308423515,0.7083965539932251,0.6263176798820496,0.21766571754638483,0.036015288308423515,0.7083965539932251,0.6263176798820496,0.21766571754638483,0.036015288308423515,0.7083965539932251,0.6263176798820496,0.19548650594061726,0.03455747170954952,0.7384629249572754,0.6847013831138611,0.21766571754638483,0.036015288308423515,0.7083965539932251,0.6263176798820496,0.21766571754638483,0.036015288308423515,0.7083965539932251,0.6263176798820496,0.2525855260562077,0.06985342056580097,0.7356665730476379,0.6909870505332947,0.21766571754638483,0.036015288308423515,0.7083965539932251,0.6263176798820496,0.21766571754638483,0.036015288308423515,0.7083965539932251,0.6263176798820496
Silence. 'Tis her decision.,Milczcie. To jej decyzja.,"Translate to English: ""Be quiet. It's her decision.""","translates to:

""Be quiet. It's her decision.""","translates to:

""Be quiet. It's her decision.""","Translate to English: ""Be quiet. It's her decision.""","translates to: ""Be quiet. It's her decision.""","Translate to English and don't add any explanations, write only translation: ""Be quiet. It's her decision.""",Silence. It's her decision.,"translates to: ""Be quiet. It's her decision.""",Be quiet. It's her decision.,Silence. It's her decision.,Silence. It's her decision.,0.5130087744644637,0.02777619034011792,0.6802310347557068,0.7889224886894226,0.49924795804779687,0.033031643180138064,0.6674284338951111,0.7922894358634949,0.49924795804779687,0.033031643180138064,0.6674284338951111,0.7922894358634949,0.5130087744644637,0.02777619034011792,0.6802310347557068,0.7889224886894226,0.49924795804779687,0.033031643180138064,0.6674284338951111,0.7922894358634949,0.4288007728014494,0.012300686288463768,0.6638047099113464,0.6164607405662537,0.7431189964370742,0.1880301546543197,0.8453527092933655,0.9484350681304932,0.49924795804779687,0.033031643180138064,0.6674284338951111,0.7922894358634949,0.5198303730340345,0.11362193664674995,0.7977317571640015,0.9220055341720581,0.7431189964370742,0.1880301546543197,0.8453527092933655,0.9484350681304932,0.7431189964370742,0.1880301546543197,0.8453527092933655,0.9484350681304932
"The witcher known as the White Wolf, I know. They tell stories about you every day 'round here. Lookin' for an open seat at the table?","Wiedźmin zwany Białym Wilkiem, wiem. Już zdążyli cię tu obgadać. Szukasz wolnego miejsca przy stole?","""The Witcher called the White Wolf, I know. You've already had time to talk about me here. Are you looking for a free seat at the table?""","""The Witcher called the White Wolf, I know. You've already had time to talk about me here. Are you looking for a free seat at the table?""","""The Witcher called the White Wolf, I know. You have already had time to talk about me here. Are you looking for a free seat at the table?""","""The Witcher called the White Wolf, I know. You've already had time to talk about me here. Are you looking for a free seat at the table?""","""The Witcher called the White Wolf, I know. You've already had time to talk about me here. Are you looking for a free seat at the table?""","""The Witcher called the White Wolf, I know. You've already had time to talk about me here. Are you looking for a free seat at the table?""","""The Witcher called the White Wolf, I know. You've already had time to gossip about me here. Are you looking for a free seat at the table?""",I know. You've already had time to talk about me here. Are you looking for a free seat at the table?,"""The witcher called White Wolf, I know. You've already been talked about here. Are you looking for a empty seat at the table?""","Witcher called White Wolf, I know. You've already been talked about here. Are you looking for a free spot at the table?","""I know the Witcher called White Wolf. You've already had a chance to talk about me here. Are you looking for an empty seat at the table?""",0.4561990968948451,0.19230188007838597,0.8186665177345276,0.6611236929893494,0.4561990968948451,0.19230188007838597,0.8186665177345276,0.6611236929893494,0.45424980575134,0.18503199561392897,0.8215407729148865,0.6661102175712585,0.4561990968948451,0.19230188007838597,0.8186665177345276,0.6611236929893494,0.4561990968948451,0.19230188007838597,0.8186665177345276,0.6611236929893494,0.4561990968948451,0.19230188007838597,0.8186665177345276,0.6611236929893494,0.45992139802187393,0.19230188007838597,0.8133252859115601,0.6589600443840027,0.30593507491730637,0.12107380731797272,0.7709802389144897,0.5586388111114502,0.46402055104729145,0.14973422121848623,0.827881395816803,0.7315477132797241,0.40795238126621386,0.1459828909676529,0.819532036781311,0.6790269017219543,0.40534234985377826,0.051660454541342535,0.80201256275177,0.7026615738868713
"She's always liked competin' with me. I've always won in the end so far, though.",Zawsze lubiła się ze mną ścigać. Ale dotąd to zawsze ja wygrywałem.,"She always liked to race with me. But so far, I've always won.","She always liked to race with me. But so far, I've always won.","She always liked to race with me. But so far, I've always won.","She always liked to race with me. But so far, I've always won.","She always liked to race with me. But so far, I've always won.","She always liked to race with me. But so far, I have always won.","She always liked to race with me. But so far, I've always won.","She always liked to race with me. But so far, I've always won.","She always liked to race with me. But so far, I've always won.","She always liked to race with me. But so far, I have always won.","She always liked to race with me. But so far, I've always won.",0.4672794829551183,0.05634347620806174,0.8625919818878174,0.8704012036323547,0.4672794829551183,0.05634347620806174,0.8625919818878174,0.8704012036323547,0.4672794829551183,0.05634347620806174,0.8625919818878174,0.8704012036323547,0.4672794829551183,0.05634347620806174,0.8625919818878174,0.8704012036323547,0.4672794829551183,0.05634347620806174,0.8625919818878174,0.8704012036323547,0.4394168961438511,0.05062586532254358,0.8438167572021484,0.8545619249343872,0.4672794829551183,0.05634347620806174,0.8625919818878174,0.8704012036323547,0.4672794829551183,0.05634347620806174,0.8625919818878174,0.8704012036323547,0.4672794829551183,0.05634347620806174,0.8625919818878174,0.8704012036323547,0.4394168961438511,0.05062586532254358,0.8438167572021484,0.8545619249343872,0.4672794829551183,0.05634347620806174,0.8625919818878174,0.8704012036323547
"Lost to a witcher, Sparrowhawk. That'd likely happen to any of us.","Przegrałaś z wiedźminem, Przepiórko. Każdy z nas by przegrał.","You lost to the witcher, Sparrow. Each of us would lose.","You lost to the witcher, Sparrow. Each of us would lose.","You lost to the witcher, Sparrow. Each of us would lose.","You lost to the witcher, Sparrow. Each of us would lose.","You lost to the Witcher, Sparrow. Each of us would lose.","You lost to the Witcher, Sparrow. Each of us would lose.","You lost to the witcher, Sparrow. Each of us would lose.","You lost to the witcher, Sparrow. Each of us would lose.","You lost to the witcher, Sparrow. Each of us would lose.","You lost to the Witcher, Sparrow. Each of us would have lost.","You lost to the witcher, Sparrow. Each of us would lose.",0.3634082917399451,0.022652581507881558,0.832482099533081,0.6685225367546082,0.3634082917399451,0.022652581507881558,0.832482099533081,0.6685225367546082,0.3634082917399451,0.022652581507881558,0.832482099533081,0.6685225367546082,0.3634082917399451,0.022652581507881558,0.832482099533081,0.6685225367546082,0.34400717702716405,0.0204689180374571,0.8181966543197632,0.6592033505439758,0.34400717702716405,0.0204689180374571,0.8181966543197632,0.6592033505439758,0.3634082917399451,0.022652581507881558,0.832482099533081,0.6685225367546082,0.3634082917399451,0.022652581507881558,0.832482099533081,0.6685225367546082,0.3634082917399451,0.022652581507881558,0.832482099533081,0.6685225367546082,0.35368423859105924,0.020255986027125642,0.8209834098815918,0.6246890425682068,0.3634082917399451,0.022652581507881558,0.832482099533081,0.6685225367546082
"Wouldn't mind waiting if I had a free year or two. Sadly, I'm in a hurry.","Gdybym miał wolny rok czy dwa, mógłbym poczekać. Ale niestety się spieszę.","If I had a free year or two, I could wait. But unfortunately, I am in a hurry.","If I had a free year or two, I could wait. But unfortunately, I am in a hurry.","If I had a free year or two, I could wait. But unfortunately, I am in a hurry.","If I had a free year or two, I could wait. But unfortunately, I am in a hurry.","If I had a free year or two, I could wait. But unfortunately, I am in a hurry.","If I had a free year or two, I could wait. But unfortunately, I am in a hurry.","If I had a free year or two, I could wait. But unfortunately, I am in a hurry.","If I had a free year or two, I could wait. But unfortunately, I am in a hurry.","If I had a free year or two, I could wait. But unfortunately, I am in a hurry.","If I had a free year or two, I could wait. But unfortunately, I'm in a hurry.","If I had a free year or two, I could wait. But unfortunately, I am in a hurry.",0.5421675800416804,0.33680209563129027,0.871367871761322,0.856821596622467,0.5421675800416804,0.33680209563129027,0.871367871761322,0.856821596622467,0.5421675800416804,0.33680209563129027,0.871367871761322,0.856821596622467,0.5421675800416804,0.33680209563129027,0.871367871761322,0.856821596622467,0.5421675800416804,0.33680209563129027,0.871367871761322,0.856821596622467,0.5421675800416804,0.33680209563129027,0.871367871761322,0.856821596622467,0.5421675800416804,0.33680209563129027,0.871367871761322,0.856821596622467,0.5421675800416804,0.33680209563129027,0.871367871761322,0.856821596622467,0.5421675800416804,0.33680209563129027,0.871367871761322,0.856821596622467,0.6027617521940543,0.42818185319516083,0.8896488547325134,0.864852786064148,0.5421675800416804,0.33680209563129027,0.871367871761322,0.856821596622467
"Why not? 'Cause I don't shriek threats and warn ye of your death? Well, that's simple enough - plain bored o' that.","Bo co? Bo nie wykrzykuję gróźb i nie straszę cię śmiercią? Cóż, zwyczajnie mi się znudziło.","So what? Because I'm not shouting threats and doesn't scare you to death? Well, it just got boring for me.","So what? Because I'm not shouting threats and doesn't scare you to death? Well, it just got boring for me.","So what? Because I don't shout threats and scare you to death? Well, it just got boring.","So what? Because I'm not shouting threats and doesn't scare you to death? Well, it just got boring for me.","So what? Because I don't shout threats and scare you to death? Well, it just got boring on me.","So what? Because I'm not shouting threats and not scaring you to death? Well, it just got boring on me.","So what? Because I don't shout threats and doesn't scare you to death? Well, it just got boring for me.","So what? Because I don't shout threats and scare you to death? Well, I just got bored with it.","""So what? Because I don't shout threats and scare you with death? Well, it just got boring for me.""","So what? Because I don't shout threats and scare you to death? Well, it just got boring on me.","So what? Because I'm not screaming threats and doesn't scare you to death? Well, it just got bored me.",0.3356457261908273,0.02605954284750665,0.7922924160957336,0.6956506371498108,0.3356457261908273,0.02605954284750665,0.7922924160957336,0.6956506371498108,0.3702725430603218,0.03139694595634024,0.825108528137207,0.7055128812789917,0.3356457261908273,0.02605954284750665,0.7922924160957336,0.6956506371498108,0.37405702391567813,0.03184905573345414,0.8141936659812927,0.7037624716758728,0.3186471564658762,0.02605954284750665,0.7860206961631775,0.6939626336097717,0.3833602483719887,0.03191629145329314,0.8108919262886047,0.7063277363777161,0.38522638720287944,0.03310040123570646,0.8240845203399658,0.7565882802009583,0.3792111844188218,0.03184905573345414,0.786677896976471,0.7472705245018005,0.37405702391567813,0.03184905573345414,0.8141936659812927,0.7037624716758728,0.33873833547332927,0.02749656445754897,0.7941262722015381,0.6686014533042908
Remember the wild men I sparred with? The ones we called Vildkaarls?,"Pamiętasz tych osiłków, z którymi się biłem na pięści? Tych, co nazywają vildkaarlami?",Do you remember those muscle guys I fought with fists? The ones who call themselves vildkaarls?,Do you remember those muscle guys I fought with fists? The ones who call themselves vildkaarls?,Do you remember those muscle guys I fought with fists? The ones who call themselves vildkaarls?,Do you remember those muscle guys I fought with fists? The ones who call themselves vildkaarls?,Do you remember those muscle guys I fought with fists? The ones who call themselves vildkaarls?,Do you remember those muscle guys I fought with fists? The ones who call themselves vildkaarls?,Do you remember those muscle guys I fought with fists? The ones who call themselves vildkaarls?,Do you remember those beefy guys I fought with fists? The ones who call themselves vildkaarlami?,Do you remember those beefy guys I fought with fists? The ones who call themselves vildkaarls?,Do you remember those meatheads with whom I fought with fists? The ones who call themselves vildkaarlami?,Do you remember those muscle guys who fought me in fists? The ones who call themselves vildkaarls?,0.4581196773356906,0.02878787818101127,0.7893039584159851,0.6635789275169373,0.4581196773356906,0.02878787818101127,0.7893039584159851,0.6635789275169373,0.4581196773356906,0.02878787818101127,0.7893039584159851,0.6635789275169373,0.4581196773356906,0.02878787818101127,0.7893039584159851,0.6635789275169373,0.4581196773356906,0.02878787818101127,0.7893039584159851,0.6635789275169373,0.4581196773356906,0.02878787818101127,0.7893039584159851,0.6635789275169373,0.4581196773356906,0.02878787818101127,0.7893039584159851,0.6635789275169373,0.4305598299085271,0.02878787818101127,0.7802431583404541,0.6842706203460693,0.4560550252733402,0.02878787818101127,0.7894549369812012,0.7143663763999939,0.4358326479589436,0.026920508809559315,0.7722340226173401,0.6241431832313538,0.4449339730749597,0.02432542569851428,0.7672199606895447,0.6159777045249939
Why do you want this power?,Do czego ci ta moc?,What do you need this power for?,What do you need this power for?,What do you need this power for?,What do you need this power for?,What do you need this power for?,What do you need this power for?,What do you need this power for?,What do you need this power for?,What do you need this power for?,What do you need this power for?,What do you need this power for?,0.5009336627964621,0.07730551756939454,0.9152114391326904,0.9203466773033142,0.5009336627964621,0.07730551756939454,0.9152114391326904,0.9203466773033142,0.5009336627964621,0.07730551756939454,0.9152114391326904,0.9203466773033142,0.5009336627964621,0.07730551756939454,0.9152114391326904,0.9203466773033142,0.5009336627964621,0.07730551756939454,0.9152114391326904,0.9203466773033142,0.5009336627964621,0.07730551756939454,0.9152114391326904,0.9203466773033142,0.5009336627964621,0.07730551756939454,0.9152114391326904,0.9203466773033142,0.5009336627964621,0.07730551756939454,0.9152114391326904,0.9203466773033142,0.5009336627964621,0.07730551756939454,0.9152114391326904,0.9203466773033142,0.5009336627964621,0.07730551756939454,0.9152114391326904,0.9203466773033142,0.5009336627964621,0.07730551756939454,0.9152114391326904,0.9203466773033142
Long live Hjalmar!,Wiwat Hjalmar!,Hail Hjalmar!,Hail Hjalmar!,Hail Hjalmar!,Hurray for Hjalmar!,Hurray for Hjalmar!,Hail Hjalmar!,Hurrah for Hjalmar!,Hail Hjalmar!,Hail Hjalmar!,Hail Hjalmar!,Hail Hjalmar!,0.43105433622753647,0.09069748827745895,0.873079776763916,0.8937674760818481,0.43105433622753647,0.09069748827745895,0.873079776763916,0.8937674760818481,0.43105433622753647,0.09069748827745895,0.873079776763916,0.8937674760818481,0.40510707616568004,0.11362193664674995,0.8335148692131042,0.7906061410903931,0.40510707616568004,0.11362193664674995,0.8335148692131042,0.7906061410903931,0.43105433622753647,0.09069748827745895,0.873079776763916,0.8937674760818481,0.40510707616568004,0.11362193664674995,0.8324280977249146,0.8302688002586365,0.43105433622753647,0.09069748827745895,0.873079776763916,0.8937674760818481,0.43105433622753647,0.09069748827745895,0.873079776763916,0.8937674760818481,0.43105433622753647,0.09069748827745895,0.873079776763916,0.8937674760818481,0.43105433622753647,0.09069748827745895,0.873079776763916,0.8937674760818481
Have a look at this diagram.,Rzuć okiem na ten schemat.,Take a look at this diagram.,Take a look at this diagram.,Take a look at this diagram.,Take a look at this diagram.,Take a look at this diagram.,Take a look at this diagram.,Take a look at this diagram.,Take a look at this diagram.,Take a look at this diagram.,Take a look at this diagram.,Take a look at this diagram.,0.8598768825885531,0.7598356856515925,0.9583561420440674,0.9321601986885071,0.8598768825885531,0.7598356856515925,0.9583561420440674,0.9321601986885071,0.8598768825885531,0.7598356856515925,0.9583561420440674,0.9321601986885071,0.8598768825885531,0.7598356856515925,0.9583561420440674,0.9321601986885071,0.8598768825885531,0.7598356856515925,0.9583561420440674,0.9321601986885071,0.8598768825885531,0.7598356856515925,0.9583561420440674,0.9321601986885071,0.8598768825885531,0.7598356856515925,0.9583561420440674,0.9321601390838623,0.8598768825885531,0.7598356856515925,0.9583561420440674,0.9321601986885071,0.8598768825885531,0.7598356856515925,0.9583561420440674,0.9321601390838623,0.8598768825885531,0.7598356856515925,0.9583561420440674,0.9321601390838623,0.8598768825885531,0.7598356856515925,0.9583561420440674,0.9321601390838623
Maybe that's not entirely true. Cave of Dreams - supposed to be a dangerous place.,Może się myliłeś. Jaskinia Snów to podobno niebezpieczne miejsce.,You might have been wrong. The Cave of Dreams is supposedly a dangerous place.,You might have been wrong. The Cave of Dreams is supposedly a dangerous place.,You might have been wrong. The Cave of Dreams is supposedly a dangerous place.,You might have been wrong. The Cave of Dreams is supposedly a dangerous place.,You might have been wrong. The Cave of Dreams is supposedly a dangerous place.,You might have been wrong. The Cave of Dreams is supposedly a dangerous place.,You might have been wrong. The Cave of Dreams is supposed to be a dangerous place.,You might have been wrong. The Cave of Dreams is supposedly a dangerous place.,You might have been wrong. The Cave of Dreams is supposed to be a dangerous place.,You might have been wrong. The Cave of Dreams is supposed to be a dangerous place.,You might have been wrong. The Cave of Dreams is said to be a dangerous place.,0.4971615855692167,0.1106949848392191,0.8189215064048767,0.863090455532074,0.4971615855692167,0.1106949848392191,0.8189215064048767,0.863090455532074,0.4971615855692167,0.1106949848392191,0.8189215064048767,0.863090455532074,0.4971615855692167,0.1106949848392191,0.8189215064048767,0.863090455532074,0.4971615855692167,0.1106949848392191,0.8189215064048767,0.863090455532074,0.4971615855692167,0.1106949848392191,0.8189215064048767,0.863090455532074,0.5859357694047521,0.3835193624233828,0.8379902243614197,0.8633015155792236,0.4971615855692167,0.1106949848392191,0.8189215064048767,0.863090455532074,0.5859357694047521,0.3835193624233828,0.8379902243614197,0.8633015155792236,0.5859357694047521,0.3835193624233828,0.8379902243614197,0.8633015155792236,0.4891678109306654,0.30620490882364887,0.8272568583488464,0.8598341941833496
Did you learn anything in Velen?,Dowiedziałeś się czegoś w Velen?,Did you find out anything in Velen?,Did you find out anything in Velen?,Did you find out anything in Velen?,Did you find out anything in Velen?,Did you find out anything in Velen?,Did you find out anything in Velen?,Did you find out anything in Velen?,Did you find out anything in Velen?,Did you find out anything in Velen?,Did you find out anything in Velen?,Did you find out anything in Velen?,0.6880630949002974,0.20556680845025987,0.9516113996505737,0.8929216861724854,0.6880630949002974,0.20556680845025987,0.9516113996505737,0.8929216861724854,0.6880630949002974,0.20556680845025987,0.9516113996505737,0.8929216861724854,0.6880630949002974,0.20556680845025987,0.9516113996505737,0.8929216861724854,0.6880630949002974,0.20556680845025987,0.9516113996505737,0.8929216861724854,0.6880630949002974,0.20556680845025987,0.9516113996505737,0.8929216861724854,0.6880630949002974,0.20556680845025987,0.9516113996505737,0.8929216861724854,0.6880630949002974,0.20556680845025987,0.9516113996505737,0.8929210305213928,0.6880630949002974,0.20556680845025987,0.9516113996505737,0.8929216861724854,0.6880630949002974,0.20556680845025987,0.9516113996505737,0.8929216861724854,0.6880630949002974,0.20556680845025987,0.9516113996505737,0.8929216861724854
We'll see what our new king says. But it'd be strange to see those longships just sit in the harbor.,"Zobaczymy, co powie nowy król. Ale zdziwiłbym się, gdyby drakkary zostały w porcie.",We will see what the new king says. But I would be surprised if the longships stayed in the harbor.,We will see what the new king says. But I would be surprised if the longships stayed in the harbor.,We will see what the new king says. But I would be surprised if the drakkars stayed in the port.,We will see what the new king says. But I would be surprised if the longships stayed in the harbor.,We will see what the new king says. But I would be surprised if the longships stayed in the harbor.,We will see what the new king says. But I would be surprised if the drakkars stayed in the port.,We will see what the new king says. But I would be surprised if the longships remained in the harbor.,We will see what the new king says. But I would be surprised if the longships stayed in the harbor.,We will see what the new king says. But I would be surprised if the drakkars stayed in the port.,We will see what the new king says. But I would be surprised if the longships stayed in the harbor.,We will see what the new king says. But I would be surprised if the longships stayed in the harbor.,0.530023423124549,0.20313747122261766,0.8913372159004211,0.8291401267051697,0.530023423124549,0.20313747122261766,0.8913372159004211,0.8291401267051697,0.37787226903588506,0.16679551613797314,0.849404513835907,0.6990057229995728,0.530023423124549,0.20313747122261766,0.8913372159004211,0.8291401267051697,0.530023423124549,0.20313747122261766,0.8913372159004211,0.8291401267051697,0.37787226903588506,0.16679551613797314,0.849404513835907,0.6990057229995728,0.5245473217423328,0.20313747122261766,0.8871322274208069,0.8346300721168518,0.530023423124549,0.20313747122261766,0.8913372159004211,0.8291401267051697,0.37787226903588506,0.16679551613797314,0.849404513835907,0.6990057229995728,0.530023423124549,0.20313747122261766,0.8913372159004211,0.8291401267051697,0.530023423124549,0.20313747122261766,0.8913372159004211,0.8291401267051697
Ready when you are.,Jestem gotowy.,I am ready.,I am ready.,I am ready.,I am ready.,I am ready.,I am ready.,I am ready.,I am ready.,I am ready.,I am ready.,I am ready.,0.16148556207455253,0.0,0.80263751745224,0.8308199048042297,0.16148556207455253,0.0,0.80263751745224,0.8308199048042297,0.16148556207455253,0.0,0.80263751745224,0.8308199048042297,0.16148556207455253,0.0,0.80263751745224,0.8308199048042297,0.16148556207455253,0.0,0.80263751745224,0.8308199048042297,0.16148556207455253,0.0,0.80263751745224,0.8308199048042297,0.16148556207455253,0.0,0.80263751745224,0.8308199048042297,0.16148556207455253,0.0,0.80263751745224,0.8308199048042297,0.16148556207455253,0.0,0.80263751745224,0.8308199048042297,0.16148556207455253,0.0,0.80263751745224,0.8308199048042297,0.16148556207455253,0.0,0.80263751745224,0.8308199048042297
Celandine would dull the pain.,Jaskółcze ziele uśmierzyłoby ból.,The martin's herb would alleviate the pain.,The martin's herb would alleviate the pain.,The martin's herb would alleviate the pain.,The martin's herb would alleviate the pain.,Martagon herb would alleviate the pain.,Martagon herb would alleviate the pain.,Martin's herb would alleviate the pain.,"The translation in English is: ""Swallow-wort would have alleviated the pain.""",martin's herb would alleviate the pain.,Martin's herb would relieve the pain.,Storksbill would alleviate the pain.,0.37288511043894346,0.07730551756939454,0.7996233701705933,0.5966548919677734,0.37288511043894346,0.07730551756939454,0.7996233701705933,0.5966548919677734,0.37288511043894346,0.07730551756939454,0.7996233701705933,0.5966548919677734,0.37288511043894346,0.07730551756939454,0.7996233701705933,0.5966548919677734,0.37088645552742966,0.09554427922043669,0.8301997184753418,0.7478258609771729,0.37088645552742966,0.09554427922043669,0.8301997184753418,0.7478258609771729,0.3773464038478431,0.09554427922043669,0.8255990147590637,0.6421895027160645,0.36154393216100916,0.022416933501922302,0.7138761281967163,0.5082255005836487,0.3773464038478431,0.09554427922043669,0.8010107278823853,0.6227999925613403,0.37411497820930184,0.09554427922043669,0.8311064839363098,0.6159273982048035,0.37387022570303624,0.12574334296829354,0.8184228539466858,0.6383870244026184
Custom demands pilgrims make an offering of their own blood before the tree. Craven surely did so… Unless he lacked not only courage but respect for Freya as well.,"Zwyczaj nakazuje, by pielgrzymi złożyli pod drzewem ofiarę z własnej krwi. Tchórz też tak pewnie zrobił... Chyba że brak mu było nie tylko odwagi, ale i szacunku dla Freyji.",The custom requires that pilgrims offer a sacrifice of their own blood under the tree. A coward would probably do so as well... Unless they lacked not only courage but also respect for Freyja.,The custom requires that pilgrims offer a sacrifice of their own blood under the tree. A coward would probably do so as well... Unless they lacked not only courage but also respect for Freyja.,The custom requires that pilgrims offer a sacrifice of their own blood under the tree. A coward would probably do so as well... Unless they lacked not only courage but also respect for Freyja.,The custom requires that pilgrims offer a sacrifice of their own blood under the tree. A coward would probably do so as well... Unless they lacked not only courage but also respect for Freyja.,The custom requires that pilgrims offer a sacrifice of their own blood under the tree. A coward would probably do so as well... Unless they lacked not only courage but also respect for Freyja.,The custom requires that pilgrims offer a sacrifice of their own blood under the tree. A coward would probably do the same... Unless they lacked not only courage but also respect for Freyja.,The custom requires that pilgrims offer a sacrifice of their own blood under the tree. A coward would probably do the same... Unless they lacked not only courage but also respect for Freyja.,The custom requires that pilgrims offer a sacrifice of their own blood under the tree. A coward would probably do the same... Unless they lacked not only courage but also respect for Freyja.,The custom requires that pilgrims offer a sacrifice of their own blood under the tree. A coward would probably do so as well... Unless they lacked not only courage but also respect for Freyja.,The custom requires that pilgrims offer a sacrifice of their own blood under the tree. The coward must have done the same... unless he lacked not only courage but also respect for Freyja.,The custom requires that pilgrims offer a sacrifice of their own blood under the tree. A coward would probably do so as well... Unless they lacked not only courage but also respect for Freyja.,0.5611408949531344,0.20988785322505515,0.8633615374565125,0.8238316774368286,0.5611408949531344,0.20988785322505515,0.8633615374565125,0.8238316774368286,0.5611408949531344,0.20988785322505515,0.8633615374565125,0.8238316774368286,0.5611408949531344,0.20988785322505515,0.8633615374565125,0.8238316774368286,0.5611408949531344,0.20988785322505515,0.8633615374565125,0.8238316774368286,0.5404757619239102,0.2130931749764531,0.8563051223754883,0.8222024440765381,0.5404757619239102,0.2130931749764531,0.8563051223754883,0.8222024440765381,0.5404757619239102,0.2130931749764531,0.8563051223754883,0.8222024440765381,0.5611408949531344,0.20988785322505515,0.8633615374565125,0.8238316774368286,0.565476289526765,0.24605880387025444,0.8411660194396973,0.8332676291465759,0.5611408949531344,0.20988785322505515,0.8633615374565125,0.8238316774368286
Talking won't get me anywhere…,Rozmowa chyba nic tu nie da...,The conversation probably won't help here...,The conversation probably won't help here...,The conversation probably won't help here...,The conversation probably won't help here...,The conversation probably won't help here...,The conversation probably won't help here...,The conversation probably won't help here...,The conversation probably won't help here...,The conversation probably won't help here...,The conversation doesn't seem to get us anywhere here...,The conversation racically won't help here...,0.2334644909439231,0.040824829046386304,0.6891007423400879,0.8065868020057678,0.2334644909439231,0.040824829046386304,0.6891007423400879,0.8065868020057678,0.2334644909439231,0.040824829046386304,0.6891007423400879,0.8065868020057678,0.2334644909439231,0.040824829046386304,0.6891007423400879,0.8065868020057678,0.2334644909439231,0.040824829046386304,0.6891007423400879,0.8065868020057678,0.2334644909439231,0.040824829046386304,0.6891007423400879,0.8065868020057678,0.2334644909439231,0.040824829046386304,0.6891007423400879,0.8065868020057678,0.2334644909439231,0.040824829046386304,0.6891007423400879,0.8065868020057678,0.2334644909439231,0.040824829046386304,0.6891007423400879,0.8065868020057678,0.3307021887568464,0.023980296761827107,0.735552966594696,0.7771234512329102,0.23889539238605373,0.040824829046386304,0.6862995624542236,0.6484715342521667
